t,rd,pd,yd,r,p,y
14.943,0.0,0.0,0.0,-0.0,-0.01,0.0
14.993,0.0,0.0,0.0,-0.01,-0.01,0.0
15.027,0.0,0.0,0.0,-0.01,-0.0,0.0
15.074,0.0,0.0,0.0,-0.02,0.01,0.0
15.12,0.0,0.0,0.0,-0.03,0.01,0.0
15.161,0.0,0.0,0.0,-0.03,0.02,0.0
15.207,0.0,0.0,0.0,-0.03,0.02,0.0
15.256,0.0,0.0,0.0,-0.04,0.03,0.0
15.299,0.0,0.0,0.0,-0.04,0.03,0.0
15.34,0.0,0.0,0.0,-0.05,0.04,0.0
15.38,0.0,0.0,0.0,-0.05,0.04,0.0
15.426,0.0,0.0,0.0,-0.05,0.05,0.0
15.469,0.0,0.0,0.0,-0.05,0.05,0.0
15.51,0.0,0.0,0.0,-0.06,0.06,0.0
15.555,0.0,0.0,0.0,-0.06,0.06,0.0
15.59,0.0,0.0,0.0,-0.06,0.06,-0.0
15.623,0.0,0.0,0.0,-0.06,0.06,-0.0
15.672,0.0,0.0,0.0,-0.06,0.06,-0.0
15.722,0.0,0.0,0.0,-0.06,0.07,-0.0
15.762,0.0,0.0,0.0,-0.06,0.07,-0.0
15.797,0.0,0.0,0.0,-0.06,0.07,-0.0
15.831,0.0,0.0,0.0,-0.06,0.07,-0.0
15.876,0.0,0.0,0.0,-0.06,0.07,-0.0
15.914,0.0,0.0,0.0,-0.06,0.07,0.0
15.956,0.0,0.0,0.0,-0.06,0.07,0.0
15.995,0.0,0.0,0.0,-0.06,0.07,0.0
16.029,0.0,0.0,0.0,-0.05,0.07,0.0
16.078,0.0,0.0,0.0,-0.05,0.07,0.0
16.126,0.0,0.0,0.0,-0.05,0.06,0.0
16.169,0.0,0.0,0.0,-0.04,0.06,0.0
16.206,0.0,0.0,0.0,-0.04,0.06,0.0
16.252,0.0,0.0,0.0,-0.04,0.06,0.0
16.298,0.0,0.0,0.0,-0.03,0.05,0.0
16.342,0.0,0.0,0.0,-0.03,0.05,0.0
16.391,0.0,0.0,0.0,-0.03,0.04,0.0
16.44,0.0,0.0,0.0,-0.02,0.04,0.0
16.485,0.0,0.0,0.0,-0.02,0.04,0.0
16.523,0.0,0.0,0.0,-0.01,0.03,0.0
16.563,0.0,0.0,0.0,-0.01,0.03,0.0
16.606,0.0,0.0,0.0,-0.01,0.02,0.0
16.648,0.0,0.0,0.0,-0.0,0.02,0.0
16.681,0.0,0.0,0.0,-0.0,0.02,0.0
16.715,0.0,0.0,0.0,0.0,0.01,0.0
16.761,0.0,0.0,0.0,0.0,0.01,0.0
16.802,0.0,0.0,0.0,0.01,0.01,0.0
16.837,0.0,0.0,0.0,0.01,0.0,0.0
16.875,0.0,0.0,0.0,0.01,0.0,0.0
16.92,0.0,0.0,0.0,0.02,-0.0,0.0
16.964,0.0,0.0,0.0,0.02,-0.01,0.0
17.004,0.0,0.0,0.0,0.02,-0.01,0.0
17.046,0.0,0.0,0.0,0.02,-0.01,0.0
17.086,0.0,0.0,0.0,0.02,-0.01,0.0
17.127,0.0,0.0,0.0,0.02,-0.02,0.0
17.158,0.0,0.0,0.0,0.03,-0.02,0.0
17.194,0.0,0.0,0.0,0.03,-0.02,0.0
17.241,0.0,0.0,0.0,0.03,-0.02,0.0
17.279,0.0,0.0,0.0,0.03,-0.02,0.0
17.319,0.0,0.0,0.0,0.03,-0.02,0.0
17.357,0.0,0.0,0.0,0.03,-0.02,0.0
17.403,0.0,0.0,0.0,0.03,-0.02,0.0
17.441,0.0,0.0,0.0,0.03,-0.02,0.0
17.478,0.0,0.0,0.0,0.03,-0.02,0.0
17.521,0.0,0.0,0.0,0.03,-0.02,0.0
17.567,0.0,0.0,0.0,0.02,-0.02,0.0
17.615,0.0,0.0,0.0,0.02,-0.02,0.0
17.659,0.0,0.0,0.0,0.02,-0.02,0.0
17.697,0.0,0.0,0.0,0.02,-0.02,0.0
17.738,0.0,0.0,0.0,0.02,-0.02,0.0
17.785,0.0,0.0,0.0,0.02,-0.02,0.0
17.828,0.0,0.0,0.0,0.02,-0.02,0.0
17.873,0.0,0.0,0.0,0.01,-0.02,0.0
17.914,0.0,0.0,0.0,0.01,-0.01,0.0
17.953,0.0,0.0,0.0,0.01,-0.01,0.0
17.996,0.0,0.0,0.0,0.01,-0.01,0.0
18.037,0.0,0.0,0.0,0.01,-0.01,0.0
18.076,0.0,0.0,0.0,0.01,-0.01,0.0
18.114,0.0,0.0,0.0,0.01,-0.01,0.0
18.155,0.0,0.0,0.0,0.0,-0.0,0.0
18.188,0.0,0.0,0.0,0.0,-0.0,0.0
18.231,0.0,0.0,0.0,0.0,-0.0,0.0
18.275,0.0,0.0,0.0,0.0,0.0,0.0
18.316,0.0,0.0,0.0,-0.0,0.0,0.0
18.36,0.0,0.0,0.0,-0.0,0.0,0.0
18.4,0.0,0.0,0.0,-0.0,0.0,0.0
18.44,0.0,0.0,0.0,-0.0,0.01,0.0
18.482,0.0,0.0,0.0,-0.01,0.01,0.0
18.512,0.0,0.0,0.0,-0.01,0.01,0.0
18.546,0.0,0.0,0.0,-0.01,0.01,0.0
18.581,0.0,0.0,0.0,-0.01,0.01,0.0
18.617,0.0,0.0,0.0,-0.01,0.01,0.0
18.655,0.0,0.0,0.0,-0.01,0.01,0.0
18.688,0.0,0.0,0.0,-0.01,0.01,0.0
18.724,0.0,0.0,0.0,-0.01,0.01,0.0
18.763,0.0,0.0,0.0,-0.01,0.01,0.0
18.797,0.0,0.0,0.0,-0.01,0.01,0.0
18.834,0.0,0.0,0.0,-0.01,0.01,0.0
18.879,0.0,0.0,0.0,-0.01,0.01,0.0
18.915,0.0,0.0,0.0,-0.01,0.01,0.0
18.96,0.0,0.0,0.0,-0.01,0.01,0.0
19.006,0.0,0.0,0.0,-0.01,0.01,0.0
19.04,0.0,0.0,0.0,-0.01,0.01,0.0
19.08,0.0,0.0,0.0,-0.0,0.01,0.0
19.122,0.0,0.0,0.0,-0.0,0.01,0.0
19.163,0.0,0.0,0.0,-0.0,0.01,0.0
19.198,0.0,0.0,0.0,-0.0,0.01,0.0
19.237,0.0,0.0,0.0,-0.0,0.01,0.0
19.26,0.0,0.0,0.0,-0.0,0.01,0.0
19.298,0.0,0.0,0.0,0.0,0.0,0.0
19.341,0.0,0.0,0.0,0.0,0.0,0.0
19.379,0.0,0.0,0.0,0.0,0.0,0.0
19.41,0.0,0.0,0.0,0.0,-0.0,0.0
19.436,0.0,0.0,0.0,0.01,-0.0,0.0
19.473,0.0,0.0,0.0,0.01,-0.0,0.0
19.506,0.0,0.0,0.0,0.01,-0.0,0.0
19.542,0.0,0.0,0.0,0.01,-0.01,0.0
19.583,0.0,0.0,0.0,0.01,-0.01,0.0
