t,x,y,z,vx,vy,vz
1.101,3.28,0.04,-0.0,0.3,0.0,0.0
1.111,3.29,0.04,-0.0,0.3,0.0,0.0
1.121,3.29,0.04,-0.0,0.3,0.0,0.0
1.128,3.29,0.04,-0.0,0.3,0.0,0.0
1.140,3.3,0.04,-0.0,0.3,0.0,0.0
1.151,3.3,0.04,-0.0,0.3,0.0,0.0
1.161,3.3,0.05,-0.0,0.3,0.0,0.0
1.171,3.3,0.05,-0.0,0.3,0.0,0.0
1.181,3.31,0.05,-0.0,0.3,0.0,0.0
1.190,3.31,0.05,-0.0,0.3,0.0,0.0
1.201,3.31,0.05,-0.0,0.3,0.0,0.0
1.211,3.32,0.05,-0.0,0.3,0.0,0.0
1.221,3.32,0.05,-0.0,0.3,0.0,0.0
1.230,3.32,0.05,-0.0,0.3,0.0,0.0
1.241,3.32,0.05,-0.0,0.3,0.0,0.0
1.251,3.33,0.05,-0.0,0.3,0.0,0.0
1.261,3.33,0.05,-0.0,0.3,0.0,0.0
1.271,3.33,0.06,-0.0,0.3,0.0,0.0
1.281,3.34,0.06,-0.0,0.3,0.0,0.0
1.291,3.34,0.06,-0.0,0.3,0.0,0.0
1.301,3.34,0.06,-0.0,0.3,0.0,0.0
1.311,3.34,0.06,-0.0,0.3,0.0,0.0
1.321,3.35,0.06,-0.0,0.3,0.0,0.0
1.331,3.35,0.06,-0.0,0.3,0.0,0.0
1.341,3.35,0.06,-0.0,0.3,0.0,0.0
1.351,3.36,0.06,-0.0,0.3,0.0,0.0
1.361,3.36,0.06,-0.0,0.3,0.0,0.0
1.371,3.36,0.07,-0.0,0.3,0.0,0.0
1.381,3.36,0.07,-0.0,0.3,0.0,0.0
1.391,3.37,0.07,-0.0,0.3,0.0,0.0
1.401,3.37,0.07,-0.0,0.3,0.0,0.0
1.411,3.37,0.07,-0.0,0.3,0.0,0.0
1.421,3.37,0.07,-0.0,0.3,0.0,0.0
1.431,3.38,0.07,-0.0,0.3,0.0,0.0
1.441,3.38,0.07,-0.0,0.3,0.0,0.0
1.451,3.38,0.07,-0.0,0.3,0.0,0.0
1.461,3.39,0.08,-0.0,0.3,0.0,0.0
1.471,3.39,0.08,-0.0,0.3,0.0,0.0
1.478,3.39,0.08,-0.0,0.3,0.0,0.0
1.491,3.39,0.08,-0.0,0.3,0.0,0.0
1.501,3.4,0.08,-0.0,0.3,0.0,0.0
1.511,3.4,0.08,-0.0,0.3,0.0,0.0
1.521,3.4,0.08,-0.0,0.3,0.0,0.0
1.531,3.41,0.08,-0.0,0.3,0.0,0.0
1.541,3.41,0.08,-0.0,0.3,0.0,0.0
1.551,3.41,0.09,-0.0,0.3,0.0,0.0
1.561,3.41,0.09,-0.0,0.3,0.0,0.0
1.571,3.42,0.09,-0.0,0.3,0.0,0.0
1.580,3.42,0.09,-0.0,0.3,0.0,0.0
1.591,3.42,0.09,-0.0,0.3,0.0,0.0
1.601,3.42,0.09,-0.0,0.3,0.0,0.0
1.611,3.43,0.09,-0.0,0.3,0.0,0.0
1.621,3.43,0.09,-0.0,0.3,0.0,0.0
1.630,3.43,0.1,-0.0,0.3,0.0,0.0
1.641,3.44,0.1,-0.0,0.3,0.0,0.0
1.651,3.44,0.1,-0.0,0.3,0.0,0.0
1.661,3.44,0.1,-0.0,0.3,0.0,0.0
1.671,3.44,0.1,-0.0,0.3,0.0,0.0
1.681,3.45,0.1,-0.0,0.3,0.0,0.0
1.691,3.45,0.1,-0.0,0.3,0.0,0.0
