t,x,y,z,vx,vy,vz
1.091,3.27,0.04,-0.0,0.3,0.0,0.0
1.101,3.27,0.04,-0.0,0.3,0.0,0.0
1.111,3.27,0.04,-0.0,0.3,0.0,0.0
1.121,3.28,0.04,-0.0,0.3,0.0,0.0
1.131,3.28,0.04,-0.0,0.3,0.0,0.0
1.141,3.28,0.04,-0.0,0.3,0.0,0.0
1.151,3.28,0.04,-0.0,0.3,0.0,0.0
1.161,3.29,0.05,-0.0,0.3,0.0,0.0
1.171,3.29,0.05,-0.0,0.3,-0.0,0.0
1.181,3.29,0.05,-0.0,0.3,0.0,0.0
1.191,3.3,0.05,-0.0,0.3,0.0,0.0
1.202,3.3,0.05,-0.0,0.3,0.0,0.0
1.212,3.3,0.05,-0.0,0.3,0.0,0.0
1.221,3.3,0.05,-0.0,0.3,-0.0,0.0
1.232,3.31,0.05,-0.0,0.3,0.0,0.0
1.242,3.31,0.05,-0.0,0.3,0.0,0.0
1.252,3.31,0.05,-0.0,0.3,0.0,0.0
1.262,3.31,0.06,-0.0,0.3,0.0,0.0
1.272,3.32,0.06,-0.0,0.3,0.0,0.0
1.282,3.32,0.06,-0.0,0.3,0.0,0.0
1.292,3.32,0.06,-0.0,0.3,0.0,0.0
1.302,3.33,0.06,-0.0,0.3,0.0,0.0
1.312,3.33,0.06,-0.0,0.3,0.0,0.0
1.320,3.33,0.06,-0.0,0.3,-0.0,0.0
1.332,3.33,0.06,-0.0,0.3,0.0,0.0
1.341,3.34,0.07,-0.0,0.3,0.0,0.0
1.351,3.34,0.07,-0.0,0.3,0.0,0.0
1.361,3.34,0.07,-0.0,0.3,-0.0,0.0
1.372,3.35,0.07,-0.0,0.3,0.0,0.0
1.381,3.35,0.07,-0.0,0.3,0.0,0.0
1.391,3.35,0.07,-0.0,0.3,0.0,0.0
1.401,3.35,0.07,-0.0,0.3,0.0,0.0
1.411,3.36,0.07,-0.0,0.3,0.0,0.0
1.421,3.36,0.08,-0.0,0.3,0.0,0.0
1.431,3.36,0.08,-0.0,0.3,0.0,0.0
1.441,3.36,0.08,-0.0,0.3,0.0,0.0
1.451,3.37,0.08,-0.0,0.3,0.0,0.0
1.461,3.37,0.08,-0.0,0.3,0.0,0.0
1.471,3.37,0.08,-0.0,0.3,-0.0,0.0
1.481,3.37,0.08,-0.0,0.3,0.0,0.0
1.492,3.38,0.08,-0.0,0.3,0.0,0.0
1.502,3.38,0.09,-0.0,0.3,-0.0,0.0
1.512,3.38,0.09,-0.0,0.3,0.0,0.0
1.522,3.39,0.09,-0.0,0.3,0.0,0.0
1.532,3.39,0.09,-0.0,0.3,0.0,0.0
1.536,3.39,0.09,-0.0,0.3,0.0,0.0
1.552,3.39,0.09,-0.0,0.3,0.0,0.0
1.562,3.4,0.1,-0.0,0.3,0.0,0.0
1.572,3.4,0.1,-0.0,0.3,0.0,0.0
1.582,3.4,0.1,-0.0,0.3,0.0,0.0
1.592,3.4,0.1,-0.0,0.3,0.0,0.0
1.602,3.41,0.1,-0.0,0.3,0.0,0.0
1.611,3.41,0.1,-0.0,0.3,0.0,0.0
1.622,3.41,0.1,-0.0,0.3,-0.0,0.0
1.632,3.41,0.11,-0.0,0.3,0.0,0.0
1.641,3.42,0.11,-0.0,0.3,0.0,0.0
1.651,3.42,0.11,-0.0,0.3,-0.0,0.0
1.662,3.42,0.11,-0.0,0.3,0.0,0.0
1.672,3.42,0.11,-0.0,0.3,0.0,0.0
1.682,3.43,0.11,-0.0,0.3,0.0,0.0
1.692,3.43,0.12,-0.0,0.3,0.0,0.0
1.702,3.43,0.12,-0.0,0.3,0.0,0.0
1.712,3.43,0.12,-0.0,0.3,0.0,0.0
1.722,3.44,0.12,-0.0,0.3,0.0,0.0
1.732,3.44,0.12,-0.0,0.3,0.0,0.0
