t,rd,pd,yd,r,p,y
3.6029999999999998,0.0,0.0,0.0,-0.0,-0.0,0.0
3.621,0.0,0.0,0.0,-0.0,-0.0,0.0
3.633,0.0,0.0,0.0,-0.0,-0.0,0.0
3.654,0.0,0.0,0.0,-0.0,-0.0,0.0
3.686,0.0,0.0,0.0,-0.0,-0.0,0.0
3.717,0.0,0.0,0.0,-0.0,-0.0,0.0
3.752,0.0,0.0,0.0,0.0,0.0,0.0
3.793,0.0,0.0,0.0,0.0,0.0,0.0
3.818,0.0,0.0,0.0,0.0,0.0,0.0
3.841,0.0,0.0,0.0,0.0,0.0,0.0
3.872,0.0,0.0,0.0,0.0,0.0,0.0
3.899,0.0,0.0,0.0,0.0,0.0,0.0
3.924,0.0,0.0,0.0,0.0,0.0,0.0
3.945,0.0,0.0,0.0,0.0,0.0,0.0
3.9539999999999997,0.0,0.0,0.0,0.0,0.0,0.0
3.984,0.0,0.0,0.0,0.0,0.0,0.0
4.024,0.0,0.0,0.0,0.0,0.0,0.0
4.044,0.0,0.0,0.0,0.0,0.0,0.0
4.068,0.0,0.0,0.0,0.0,0.0,0.0
4.099,0.0,0.0,0.0,0.0,0.0,0.0
4.126,0.0,0.0,0.0,0.0,0.0,0.0
4.146,0.0,0.0,0.0,0.0,0.0,0.0
4.164,0.0,0.0,0.0,0.0,0.0,0.0
4.179,0.0,0.0,0.0,0.0,0.0,0.0
4.214,0.0,0.0,0.0,0.0,0.0,0.0
4.245,0.0,0.0,0.0,0.0,0.0,0.0
4.274,0.0,0.0,0.0,0.0,0.0,0.0
4.287,0.0,0.0,0.0,0.0,0.0,0.0
4.306,0.0,0.0,0.0,0.0,0.0,0.0
4.333,0.0,0.0,0.0,0.0,0.0,0.0
4.357,0.0,0.0,0.0,0.0,0.0,0.0
4.378,0.0,0.0,0.0,0.0,0.0,0.0
4.402,0.0,0.0,0.0,0.0,0.0,0.0
4.423,0.0,0.0,0.0,0.0,0.0,0.0
4.441,0.0,0.0,0.0,0.0,0.0,0.0
4.454,0.0,0.0,0.0,0.0,0.0,0.0
4.492,0.0,0.0,0.0,0.0,0.0,0.0
4.526,0.0,0.0,0.0,0.0,0.0,0.0
4.559,0.0,0.0,0.0,0.0,0.0,0.0
4.589,0.0,0.0,0.0,0.0,0.0,0.0
4.616,0.0,0.0,0.0,0.0,0.0,0.0
4.643,0.0,0.0,0.0,0.0,0.0,0.0
4.671,0.0,0.0,0.0,0.0,0.0,0.0
4.698,0.0,0.0,0.0,0.0,0.0,0.0
4.731,0.0,0.0,0.0,0.0,0.0,0.0
4.767,0.0,0.0,0.0,0.0,0.0,0.0
4.7940000000000005,0.0,0.0,0.0,0.0,0.0,0.0
4.827,0.0,0.0,0.0,0.0,0.0,0.0
4.862,0.0,0.0,0.0,0.0,0.0,0.0
4.897,0.0,0.0,0.0,0.0,0.0,0.0
4.934,0.0,0.0,0.0,0.0,0.0,0.0
4.982,0.0,0.0,0.0,0.0,0.0,0.0
5.017,0.0,0.0,0.0,0.0,0.0,0.0
5.052,0.0,0.0,0.0,0.0,0.0,0.0
5.097,0.0,0.0,0.0,0.0,0.0,0.0
5.128,0.0,0.0,0.0,0.0,0.0,0.0
5.154,0.0,0.0,0.0,0.0,0.0,0.0
5.167,0.0,0.0,0.0,0.0,0.0,0.0
5.182,0.0,0.0,0.0,0.0,0.0,0.0
5.19,0.0,0.0,0.0,0.0,0.0,0.0
5.201,0.0,0.0,0.0,0.0,0.0,0.0
5.219,0.0,0.0,0.0,0.0,0.0,0.0
5.24,0.0,0.0,0.0,0.0,0.0,0.0
5.27,0.0,0.0,0.0,0.0,0.0,0.0
5.301,0.0,0.0,0.0,0.0,0.0,0.0
5.319,0.0,0.0,0.0,0.0,0.0,0.0
5.35,0.0,0.0,0.0,0.0,0.0,0.0
5.368,0.0,0.0,0.0,0.0,0.0,0.0
5.386,0.0,0.0,0.0,0.0,0.0,0.0
5.404,0.0,0.0,0.0,0.0,0.0,0.0
5.42,0.0,0.0,0.0,0.0,0.0,0.0
5.44,0.0,0.0,0.0,0.0,0.0,0.0
5.473,0.0,0.0,0.0,0.0,0.0,0.0
5.506,0.0,0.0,0.0,0.0,0.0,0.0
5.527,0.0,0.0,0.0,0.0,0.0,0.0
5.553,0.0,0.0,0.0,0.0,0.0,0.0
5.576,0.0,0.0,0.0,0.0,0.0,0.0
5.596,0.0,0.0,0.0,-0.0,-0.0,0.0
5.631,0.0,0.0,0.0,-0.0,-0.0,0.0
5.666,0.0,0.0,0.0,-0.0,-0.0,0.0
5.705,0.0,0.0,0.0,-0.0,-0.0,0.0
5.737,0.0,0.0,0.0,-0.0,-0.0,0.0
5.769,0.0,0.0,0.0,-0.0,-0.0,0.0
5.796,0.0,0.0,0.0,-0.0,-0.0,0.0
5.809,0.0,0.0,0.0,-0.0,-0.0,0.0
5.83,0.0,0.0,0.0,0.0,0.0,0.0
5.854,0.0,0.0,0.0,-0.0,-0.0,0.0
5.873,0.0,0.0,0.0,-0.0,-0.01,0.0
5.898,0.0,0.0,0.0,-0.0,-0.01,0.0
5.934,0.0,0.0,0.0,-0.01,-0.02,0.0
5.967,0.0,0.0,0.0,-0.01,-0.03,0.0
5.985,0.0,0.0,0.0,-0.01,-0.03,0.0
6.0,0.0,0.0,0.0,-0.01,-0.03,0.0
6.009,0.0,0.0,0.0,-0.01,-0.03,0.0
6.015,0.0,0.0,0.0,-0.01,-0.03,0.0
6.034,0.0,0.0,0.0,-0.01,-0.04,0.0
6.046,0.0,0.0,0.0,-0.01,-0.04,0.0
6.06,0.0,0.0,0.0,-0.01,-0.04,0.0
6.075,0.0,0.0,0.0,-0.01,-0.04,0.0
6.086,0.0,0.0,0.0,-0.01,-0.04,0.0
6.102,0.0,0.0,0.0,-0.01,-0.04,0.0
6.125,0.0,0.0,0.0,-0.01,-0.05,0.0
6.15,0.0,0.0,0.0,-0.01,-0.05,0.0
6.17,0.0,0.0,0.0,-0.01,-0.05,0.0
6.191,0.0,0.0,0.0,-0.01,-0.06,-0.0
6.205,0.0,0.0,0.0,-0.01,-0.06,-0.0
6.223,0.0,0.0,0.0,-0.01,-0.06,-0.0
6.235,0.0,0.0,0.0,-0.01,-0.06,-0.0
6.258,0.0,0.0,0.0,-0.0,-0.06,-0.0
6.283,0.0,0.0,0.0,0.0,-0.06,-0.0
6.302,0.0,0.0,0.0,0.0,-0.06,-0.0
6.336,0.0,0.0,0.0,0.01,-0.06,-0.0
6.37,0.0,0.0,0.0,0.01,-0.06,-0.0
6.413,0.0,0.0,0.0,0.02,-0.06,-0.0
6.45,0.0,0.0,0.0,0.03,-0.06,-0.0
6.476,0.0,0.0,0.0,0.03,-0.06,-0.0
6.503,0.0,0.0,0.0,0.04,-0.06,-0.0
6.535,0.0,0.0,0.0,0.05,-0.05,-0.0
6.571,0.0,0.0,0.0,0.06,-0.05,-0.0
6.608,0.0,0.0,0.0,0.06,-0.05,-0.0
6.642,0.0,0.0,0.0,0.07,-0.04,-0.0
6.675,0.0,0.0,0.0,0.08,-0.04,-0.0
6.7059999999999995,0.0,0.0,0.0,0.09,-0.03,-0.0
6.728,0.0,0.0,0.0,0.09,-0.03,-0.0
6.756,0.0,0.0,0.0,0.1,-0.02,-0.0
6.782,0.0,0.0,0.0,0.11,-0.02,-0.0
6.816,0.0,0.0,0.0,0.11,-0.01,-0.0
6.842,0.0,0.0,0.0,0.12,-0.01,-0.0
6.872,0.0,0.0,0.0,0.13,0.0,-0.0
6.889,0.0,0.0,0.0,0.13,0.0,-0.0
6.913,0.0,0.0,0.0,0.14,0.01,-0.0
6.948,0.0,0.0,0.0,0.15,0.01,-0.0
6.977,0.0,0.0,0.0,0.15,0.02,-0.0
7.011,0.0,0.0,0.0,0.16,0.03,-0.0
7.04,0.0,0.0,0.0,0.17,0.04,-0.0
7.081,0.0,0.0,0.0,0.17,0.04,-0.0
7.118,0.0,0.0,0.0,0.18,0.05,-0.0
7.154,0.0,0.0,0.0,0.18,0.06,-0.0
7.191,0.0,0.0,0.0,0.18,0.07,-0.0
7.218,0.0,0.0,0.0,0.19,0.07,-0.0
7.255,0.0,0.0,0.0,0.19,0.08,-0.0
7.289,0.0,0.0,0.0,0.19,0.09,-0.0
7.311,0.0,0.0,0.0,0.19,0.09,-0.0
7.342,0.0,0.0,0.0,0.19,0.1,-0.0
7.376,0.0,0.0,0.0,0.19,0.1,-0.0
7.414,0.0,0.0,0.0,0.19,0.11,-0.0
7.453,0.0,0.0,0.0,0.19,0.11,-0.0
7.478,0.0,0.0,0.0,0.19,0.11,-0.0
7.513,0.0,0.0,0.0,0.19,0.12,-0.0
7.533,0.0,0.0,0.0,0.19,0.12,-0.0
7.559,0.0,0.0,0.0,0.19,0.12,-0.0
7.592,0.0,0.0,0.0,0.18,0.13,-0.0
7.635,0.0,0.0,0.0,0.18,0.13,-0.0
7.662,0.0,0.0,0.0,0.17,0.13,-0.0
7.692,0.0,0.0,0.0,0.17,0.13,-0.0
7.714,0.0,0.0,0.0,0.16,0.13,-0.0
7.736,0.0,0.0,0.0,0.16,0.13,-0.0
7.7620000000000005,0.0,0.0,0.0,0.15,0.13,-0.0
7.798,0.0,0.0,0.0,0.15,0.13,-0.01
7.8309999999999995,0.0,0.0,0.0,0.14,0.13,-0.01
7.874,0.0,0.0,0.0,0.13,0.13,-0.01
7.905,0.0,0.0,0.0,0.12,0.13,-0.01
7.955,0.0,0.0,0.0,0.11,0.13,-0.01
8.0,0.0,0.0,0.0,0.09,0.12,-0.01
8.03,0.0,0.0,0.0,0.08,0.12,-0.01
8.065,0.0,0.0,0.0,0.07,0.11,-0.01
8.103,0.0,0.0,0.0,0.06,0.11,-0.01
8.143,0.0,0.0,0.0,0.05,0.1,-0.01
8.182,0.0,0.0,0.0,0.03,0.1,-0.01
8.223,0.0,0.0,0.0,0.02,0.09,-0.02
8.251,0.0,0.0,0.0,0.01,0.09,-0.02
8.304,0.0,0.0,0.0,-0.0,0.08,-0.02
8.336,0.0,0.0,0.0,-0.01,0.07,-0.02
8.381,0.0,0.0,0.0,-0.03,0.06,-0.02
8.422,0.0,0.0,0.0,-0.04,0.05,-0.02
8.46,0.0,0.0,0.0,-0.05,0.05,-0.02
8.497,0.0,0.0,0.0,-0.05,0.04,-0.02
8.54,0.0,0.0,0.0,-0.07,0.03,-0.01
8.575,0.0,0.0,0.0,-0.07,0.02,-0.01
8.62,0.0,0.0,0.0,-0.08,0.01,-0.01
8.664,0.0,0.0,0.0,-0.09,0.0,-0.01
8.701,0.0,0.0,0.0,-0.09,-0.01,-0.01
