t,x,y,z
9.801,1500.0,1499.94,1491.41
9.852,1500.01,1499.94,1490.43
9.897,1500.01,1499.94,1489.62
9.934,1500.0,1499.96,1496.2
9.975,1500.0,1499.96,1494.52
10.020,1500.0,1499.95,1492.66
10.067,1500.0,1499.96,1493.06
10.107,1500.0,1499.96,1493.59
10.150,1500.0,1499.96,1494.14
10.186,1500.0,1499.97,1496.42
10.232,1500.0,1499.96,1492.91
10.279,1500.0,1499.96,1491.51
10.323,1500.0,1499.97,1493.3
10.367,1500.0,1499.97,1493.5
10.408,1500.0,1499.98,1494.89
10.451,1500.0,1499.98,1494.14
10.492,1500.0,1499.98,1495.36
10.537,1500.0,1499.98,1492.96
10.584,1500.0,1499.98,1492.55
10.620,1500.0,1499.99,1497.34
10.663,1500.0,1499.99,1493.95
10.701,1500.0,1499.99,1496.17
10.741,1500.0,1499.99,1495.37
10.789,1500.0,1499.99,1492.28
10.838,1500.0,1499.99,1491.86
10.883,1800.0,1500.07,1493.52
10.918,1600.2,1500.0,1496.97
10.957,1604.7,1500.0,1495.96
10.999,1603.66,1500.0,1494.04
11.043,1602.73,1500.0,1493.09
11.093,1602.52,1500.0,1490.63
11.143,1601.6,1500.0,1490.62
11.186,1600.44,1500.0,1493.47
11.229,1599.39,1500.0,1493.8
11.273,1598.01,1500.0,1493.81
11.322,1596.21,1500.0,1493.68
11.355,1595.71,1500.0,1497.4
11.394,1593.78,1500.0,1497.2
11.440,1590.6,1500.0,1496.48
11.488,1587.22,1499.99,1497.05
11.532,1584.98,1500.0,1499.58
11.576,1582.3,1499.99,1501.72
11.621,1578.75,1499.99,1503.56
11.662,1577.42,1499.99,1505.87
11.708,1571.38,1499.99,1507.82
11.751,1569.51,1499.99,1509.92
11.791,1568.07,1499.99,1511.74
11.834,1562.42,1499.99,1513.93
11.869,1565.62,1499.99,1514.2
11.915,1551.72,1499.98,1518.3
11.961,1549.22,1499.98,1519.66
11.999,1552.24,1499.98,1519.48
12.038,1551.22,1499.98,1519.84
12.083,1534.12,1199.98,1524.67
12.128,1533.69,1198.42,1524.64
12.175,1527.24,1244.65,1524.71
12.214,1534.74,1271.29,1518.73
12.263,1519.63,1255.18,1518.05
12.310,1517.16,1224.03,1515.53
12.359,1512.7,1195.43,1513.54
12.398,1526.38,1198.55,1510.19
12.439,1520.07,1201.1,1508.32
12.483,1516.96,1205.21,1508.45
12.530,1508.45,1211.1,1511.41
12.576,1507.35,1217.42,1517.58
12.617,1513.39,1822.15,1524.59
12.657,1510.41,1829.0,1537.41
12.700,1507.14,1760.94,1575.24
12.744,1493.84,1681.25,1608.79
12.769,1530.86,1637.97,1567.15
12.798,1517.55,1624.86,1583.61
12.840,1495.76,1623.6,1616.04
12.886,1486.46,1624.89,1638.96
12.933,1485.51,1625.8,1651.5
12.975,1496.75,1616.85,1639.69
13.018,1490.0,1622.42,1651.32
13.060,1491.3,1620.67,1646.15
13.106,1480.06,1632.06,1657.2
13.142,1495.1,1614.81,1625.78
13.185,1478.07,1635.08,1641.89
13.213,1501.99,1603.18,1597.62
13.255,1473.92,1641.98,1629.23
13.295,1475.34,1642.1,1618.27
13.339,1466.55,1658.7,1619.53
13.381,1469.65,1658.95,1605.69
13.424,1469.9,1663.61,1595.01
13.469,1464.89,1679.08,1589.18
13.510,1472.59,1667.92,1572.27
13.554,1468.96,1679.0,1564.88
13.600,1466.92,1685.81,1557.07
13.628,1490.8,1636.5,1542.41
13.677,1463.18,1694.28,1545.77
13.721,1468.49,1681.41,1543.35
13.768,1467.46,1680.58,1539.39
13.813,1466.96,1678.0,1540.31
13.858,1465.16,1676.88,1544.84
13.901,1468.11,1666.56,1549.72
13.951,1458.82,1676.07,1562.99
13.996,1464.17,1660.77,1572.13
14.043,1460.98,1658.63,1586.09
14.082,1471.03,1639.15,1587.74
14.119,1471.57,1633.4,1597.21
14.162,1462.78,1636.65,1624.51
14.200,1468.98,1624.31,1624.68
14.250,1454.07,1628.09,1668.99
14.298,1455.73,1617.15,1682.35
14.349,1451.34,1608.47,1707.73
14.391,1461.15,1596.31,1690.67
14.434,1459.7,1588.18,1704.81
14.468,1468.67,1581.93,1682.52
14.514,1456.55,1571.58,1730.52
14.564,1451.51,1559.54,1755.5
14.607,1456.53,1552.5,1738.38
14.654,1452.44,1539.86,1751.37
14.703,1449.7,1526.81,1757.29
14.753,1449.18,1515.79,1750.88
14.798,1452.24,1509.96,1730.29
14.845,1451.02,1499.3,1722.18
14.882,1462.13,1509.96,1678.12
14.930,1450.37,1482.94,1699.79
14.978,1451.01,1475.95,1685.04
15.016,1461.49,1490.92,1647.85
15.058,1458.04,1478.07,1644.44
15.091,1467.15,1494.65,1619.11
15.142,1451.63,1451.82,1634.92
15.186,1458.19,1462.12,1614.26
15.234,1457.53,1454.95,1602.93
15.280,1459.79,1456.13,1591.19
15.325,1461.8,1457.61,1581.48
15.378,1458.23,1441.28,1575.23
15.430,1460.7,1444.99,1568.3
15.480,1463.91,1452.62,1563.4
15.524,1467.31,1462.51,1562.27
15.568,1468.9,1466.85,1562.68
15.603,1473.68,1484.01,1564.62
15.636,1475.01,1488.73,1565.91
15.679,1472.29,1477.64,1567.78
15.722,1472.48,1478.07,1570.02
15.770,1472.11,1476.64,1571.99
15.802,1477.63,1498.26,1571.69
15.849,1474.14,1485.33,1576.15
15.889,1476.83,1496.15,1577.37
15.932,1476.82,1496.94,1578.77
15.976,1477.45,1500.21,1580.13
16.016,1478.9,1506.34,1579.03
16.047,1480.89,1513.72,1576.23
16.086,1480.18,1512.45,1577.95
16.128,1480.37,1514.45,1577.37
16.170,1481.06,1517.81,1574.82
16.212,1481.39,1520.36,1572.1
16.259,1481.66,1522.91,1568.17
16.301,1482.45,1526.11,1563.93
16.343,1482.89,1528.31,1559.56
16.384,1483.2,1530.18,1554.88
16.425,1483.48,1531.51,1551.04
16.474,1483.43,1533.83,1541.31
16.522,1483.66,1534.77,1535.58
16.572,1483.71,1535.65,1528.32
16.621,1483.84,1535.41,1523.8
16.664,1483.94,1534.14,1525.3
16.708,1483.9,1533.55,1521.13
16.754,1483.92,1532.63,1515.95
16.796,1483.88,1530.94,1518.01
16.840,1483.86,1529.44,1514.02
16.882,1483.88,1527.64,1516.14
16.920,1483.86,1525.91,1517.67
16.961,1483.84,1523.73,1514.64
17.005,1483.82,1520.88,1510.62
17.052,1483.82,1517.26,1507.27
17.097,1483.87,1514.6,1510.26
17.146,1483.92,1509.75,1506.94
17.187,1484.02,1509.08,1515.62
17.230,1484.11,1506.07,1516.47
17.272,1484.22,1502.44,1515.87
17.316,1484.36,1499.2,1516.27
17.364,1484.59,1492.38,1511.72
17.409,1484.78,1489.96,1514.03
17.452,1484.92,1490.48,1519.05
17.498,1485.34,1481.47,1512.03
17.544,1485.56,1480.65,1514.16
17.591,1485.99,1475.51,1511.58
17.632,1486.04,1479.52,1517.27
17.672,1486.4,1476.23,1515.08
17.715,1486.82,1472.96,1512.46
17.755,1487.07,1472.96,1512.97
17.799,1487.84,1465.57,1505.89
17.843,1488.25,1464.7,1505.17
17.884,1488.16,1469.79,1510.49
17.928,1489.39,1459.55,1499.68
17.970,1489.63,1461.74,1501.46
18.014,1490.26,1459.58,1499.03
18.057,1490.66,1460.04,1499.09
18.102,1491.5,1457.39,1495.69
18.141,1491.13,1463.61,1502.4
18.186,1492.55,1457.3,1494.46
18.223,1491.75,1465.7,1503.91
18.266,1493.21,1460.01,1496.36
18.309,1493.72,1460.66,1496.28
18.353,1494.44,1460.41,1495.36
18.395,1494.55,1463.07,1498.28
18.433,1494.0,1468.09,1504.62
18.472,1494.79,1467.42,1502.82
18.508,1494.75,1469.9,1505.4
18.534,1492.71,1478.32,1517.59
18.570,1494.9,1472.95,1507.97
18.605,1495.22,1473.93,1507.96
18.648,1497.64,1469.91,1498.76
18.691,1497.84,1472.17,1500.25
18.724,1495.88,1478.3,1510.79
18.765,1498.33,1475.63,1502.36
18.814,1500.17,1475.29,1497.16
18.851,1497.92,1480.7,1508.25
18.893,1499.75,1480.38,1503.59
18.935,1499.8,1482.37,1505.06
18.984,1501.58,1483.13,1500.16
19.027,1500.7,1485.81,1504.63
19.068,1500.73,1487.51,1505.6
19.114,1501.73,1488.93,1503.18
19.159,1502.24,1490.62,1502.09
19.201,1501.45,1492.12,1505.0
19.232,1498.41,1492.63,1515.4
19.251,1496.33,1492.58,1522.58
19.278,1498.15,1493.46,1516.38
19.317,1501.14,1495.2,1505.09
19.363,1502.68,1496.87,1497.98
19.408,1503.16,1498.08,1495.54
19.439,1499.77,1496.57,1508.67
19.475,1501.3,1497.97,1502.71
19.518,1502.55,1499.32,1497.27
19.567,1504.14,1501.01,1489.26
19.601,1500.9,1498.65,1502.96
19.637,1501.46,1499.2,1500.76
19.674,1501.5,1499.26,1500.34
19.720,1503.83,1501.13,1488.78
19.761,1502.64,1500.01,1493.89
19.800,1502.3,1499.48,1495.6
19.836,1501.74,1498.77,1498.48
