t,x,y,z
7.820,-0.0,0.05,0.01
7.849,-0.0,0.15,-15.11
7.882,-0.0,0.05,-0.45
7.918,-0.0,0.16,-15.77
7.954,-0.0,0.14,-12.73
7.994,-0.0,0.14,-12.34
8.033,-0.0,0.14,-12.01
8.071,-0.0,0.14,-11.7
8.107,-0.0,0.14,-11.41
8.139,-0.0,0.14,-11.13
8.175,-0.0,0.14,-300.0
8.196,2.26,-0.0,300.0
8.218,0.05,0.07,1.02
8.248,0.06,0.08,2.72
8.273,0.08,0.13,-13.32
8.313,0.67,0.13,-13.87
8.347,2.67,0.09,-2.43
8.381,3.82,0.15,-13.77
8.414,5.17,0.16,-13.58
8.447,4.1,0.14,-13.55
8.481,4.22,0.14,-12.6
8.501,3.05,0.09,-2.89
8.520,3.1,0.09,-1.75
8.556,5.65,0.14,-11.64
8.592,5.72,0.11,-3.65
8.628,4.64,0.13,-12.97
8.655,4.75,0.13,-12.82
8.700,6.04,0.13,-12.7
8.739,6.1,0.13,-12.32
8.775,6.19,0.12,-11.96
8.809,5.05,0.11,-11.6
8.840,5.12,0.1,-6.61
8.874,6.28,0.11,-14.18
8.917,6.3,0.11,-12.58
8.958,6.37,0.1,-10.43
8.986,5.39,0.08,-2.97
9.020,5.46,0.08,-2.5
9.068,7.41,0.1,-16.34
9.108,6.0,0.08,-17.33
9.152,7.85,0.09,-5.4
9.181,3.76,0.06,-11.36
9.223,7.5,0.08,-8.72
9.266,6.1,0.07,-9.54
9.309,6.11,0.06,-8.56
9.352,6.73,0.06,-12.2
9.392,5.86,0.06,-8.3
9.436,5.88,0.06,-7.3
9.477,5.71,0.05,-7.31
9.518,5.4,0.05,-7.98
9.558,5.52,0.05,-6.68
9.588,4.09,0.04,-6.77
9.632,5.91,0.05,-8.2
9.672,4.65,0.04,-7.48
9.711,5.03,0.06,-2.27
9.750,4.4,0.04,-7.09
9.789,4.1,0.04,-7.32
9.825,4.51,0.05,-5.79
9.864,4.47,0.05,-5.4
9.895,3.23,0.04,-5.08
9.934,5.23,0.06,-3.26
9.975,3.64,0.05,-6.1
10.013,3.87,0.05,-5.47
10.046,2.5,0.04,-5.41
10.084,3.56,0.05,-5.34
10.124,3.15,0.05,-5.68
10.160,1.24,0.04,-6.41
10.189,4.23,0.06,-1.76
10.228,2.31,0.05,-6.02
10.267,2.05,0.05,-6.29
10.305,5.1,0.07,-2.0
10.351,1.55,0.06,-6.48
10.400,0.13,0.06,-9.74
10.450,1.76,0.07,-7.04
10.496,3.15,0.07,-4.9
10.541,1.1,0.06,-5.52
10.577,1.51,0.07,-4.94
10.619,1.98,0.08,-5.46
10.670,0.53,0.07,-5.51
10.717,4.09,0.09,-3.19
10.750,0.0,0.06,-4.56
10.781,3.17,0.07,-1.71
10.812,1.96,0.08,-3.85
10.854,0.67,0.07,-5.06
10.907,1.33,0.08,-5.48
10.942,1.17,0.07,-4.42
10.980,2.19,0.07,-2.46
11.021,0.03,0.07,-5.22
11.060,0.48,0.07,-4.86
11.073,1.81,0.07,-1.71
11.109,2.23,0.07,-2.35
11.139,1.77,0.07,-2.8
11.166,2.4,0.07,-2.34
11.211,-0.76,0.06,-6.03
11.245,2.18,0.07,-3.62
11.291,6.39,0.09,-0.13
11.329,-2.63,0.04,-7.62
11.367,0.94,0.06,-4.84
11.407,1.62,0.06,-4.18
11.442,2.2,0.06,-3.58
11.483,1.5,0.05,-4.15
11.526,1.68,0.05,-4.02
11.571,-1.43,0.02,-6.46
11.614,1.96,0.05,-4.67
11.646,2.74,0.06,-2.12
11.689,-0.28,0.02,-5.21
11.734,2.0,0.04,-4.51
11.780,0.27,0.02,-4.76
11.820,0.69,0.02,-4.36
11.858,1.52,0.03,-3.68
11.895,3.41,0.05,-2.38
11.932,1.4,0.02,-3.73
11.977,0.4,0.0,-4.46
12.019,0.76,0.0,-4.2
12.063,2.34,0.02,-3.87
12.102,1.09,0.0,-3.82
12.138,0.14,-0.0,-3.62
12.178,1.28,0.0,-3.61
12.220,1.21,0.0,-3.6
12.259,0.41,-0.01,-4.04
12.301,0.34,-0.02,-4.03
12.342,1.78,-0.0,-3.83
12.386,-0.43,-0.03,-4.29
12.422,0.27,-0.02,-3.85
12.459,2.06,0.02,-2.21
12.498,-0.02,-0.02,-3.87
12.542,1.15,-0.01,-3.92
12.585,-0.98,-0.03,-4.3
12.631,-1.43,-0.03,-4.4
12.676,0.42,-0.01,-3.94
12.719,-0.23,-0.0,-3.59
12.755,-0.27,0.0,-3.56
12.799,-0.36,0.01,-3.55
12.836,0.23,0.02,-3.27
12.875,-0.81,0.02,-3.68
12.905,1.72,0.03,-2.13
12.939,-1.28,0.02,-3.35
12.979,-1.26,0.01,-3.91
13.024,0.35,0.01,-3.76
13.066,-0.29,-0.0,-3.47
13.106,-0.66,-0.02,-3.59
13.146,-1.36,-0.05,-3.84
13.190,-1.6,-0.08,-3.89
13.228,-0.83,-0.11,-3.55
13.265,2.0,-0.06,-2.46
13.304,-1.69,-0.21,-3.82
13.347,-1.19,-0.27,-3.65
13.387,-1.71,-0.39,-3.86
13.428,-1.31,-0.47,-3.65
13.466,0.33,-0.44,-3.03
13.500,-1.58,-0.61,-3.25
13.537,1.79,-0.45,-2.5
13.579,-1.98,-1.03,-3.82
13.620,-3.98,-1.62,-4.53
13.670,-0.37,-1.48,-3.67
13.713,1.04,-1.39,-3.12
13.757,-1.98,-2.08,-3.64
13.800,-1.75,-2.31,-3.56
13.837,-1.77,-2.6,-3.54
13.878,-1.99,-2.96,-3.54
13.919,-0.88,-2.8,-3.18
13.956,-1.67,-3.38,-3.39
13.997,-1.18,-3.41,-3.24
14.038,0.86,-2.62,-2.65
14.080,-0.82,-3.63,-3.13
14.124,-3.06,-5.75,-4.17
14.163,-1.39,-4.48,-3.35
14.202,1.63,-2.89,-2.45
14.245,-1.65,-5.01,-3.37
14.284,-3.61,-6.49,-3.99
14.329,1.65,-3.29,-2.49
14.364,-2.3,-6.03,-3.59
14.414,-0.53,-5.86,-3.48
14.450,-2.26,-5.55,-3.27
14.497,0.22,-5.65,-3.26
14.532,-0.98,-5.75,-3.26
14.579,-2.02,-6.64,-3.57
14.617,1.58,-4.15,-2.56
14.658,-1.82,-6.67,-3.51
14.703,-1.58,-7.45,-3.84
14.748,-1.36,-6.49,-3.41
