t,x,y,z
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
0.000,0.0,0.0,110.0
